# Temperatura_=_20.0
# Concentracion g/m^3_=_10000.0
# C_Vs_to_Am_M_A/Vsm_=_65563218390.804596
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_Hz_=_301270.4144662169
# Promedio de 32 ciclos

Tiempo_(s)	Campo_(V.s)	Magnetizacion_(V.s)	Campo_(kA/m)	Magnetizacion_(A/m)
0.000000e+00	-7.069292e-09	-1.082933e-08	-4.955828e+01	-7.095234e+02
1.000000e-08	-7.066162e-09	-1.083234e-08	-4.953634e+01	-7.094306e+02
2.000000e-08	-7.060694e-09	-1.083161e-08	-4.949801e+01	-7.093254e+02
3.000000e-08	-7.053051e-09	-1.082893e-08	-4.944443e+01	-7.091293e+02
4.000000e-08	-7.043035e-09	-1.082137e-08	-4.937422e+01	-7.087497e+02
5.000000e-08	-7.030473e-09	-1.080806e-08	-4.928615e+01	-7.081396e+02
6.000000e-08	-7.015318e-09	-1.078757e-08	-4.917991e+01	-7.073378e+02
7.000000e-08	-6.997688e-09	-1.076361e-08	-4.905631e+01	-7.064576e+02
8.000000e-08	-6.977809e-09	-1.078341e-08	-4.891696e+01	-7.056219e+02
9.000000e-08	-6.955465e-09	-1.081254e-08	-4.876032e+01	-7.048835e+02
1.000000e-07	-6.930265e-09	-1.077268e-08	-4.858366e+01	-7.041846e+02
1.100000e-07	-6.902255e-09	-1.073522e-08	-4.838730e+01	-7.033866e+02
1.200000e-07	-6.871877e-09	-1.073731e-08	-4.817434e+01	-7.023576e+02
1.300000e-07	-6.839478e-09	-1.068186e-08	-4.794721e+01	-7.010614e+02
1.400000e-07	-6.805099e-09	-1.063476e-08	-4.770620e+01	-6.995876e+02
1.500000e-07	-6.768624e-09	-1.069860e-08	-4.745050e+01	-6.980989e+02
1.600000e-07	-6.729961e-09	-1.061998e-08	-4.717946e+01	-6.967277e+02
1.700000e-07	-6.689038e-09	-1.057717e-08	-4.689257e+01	-6.954879e+02
1.800000e-07	-6.645590e-09	-1.063870e-08	-4.658799e+01	-6.942607e+02
1.900000e-07	-6.599666e-09	-1.056756e-08	-4.626604e+01	-6.928637e+02
2.000000e-07	-6.551375e-09	-1.055619e-08	-4.592751e+01	-6.911581e+02
2.100000e-07	-6.500369e-09	-1.051849e-08	-4.556994e+01	-6.891234e+02
2.200000e-07	-6.446714e-09	-1.046081e-08	-4.519380e+01	-6.868559e+02
2.300000e-07	-6.390660e-09	-1.045511e-08	-4.480084e+01	-6.844944e+02
2.400000e-07	-6.332184e-09	-1.040892e-08	-4.439090e+01	-6.821284e+02
2.500000e-07	-6.271397e-09	-1.038215e-08	-4.396476e+01	-6.797483e+02
2.600000e-07	-6.208415e-09	-1.033392e-08	-4.352324e+01	-6.772670e+02
2.700000e-07	-6.143198e-09	-1.028424e-08	-4.306604e+01	-6.745899e+02
2.800000e-07	-6.075710e-09	-1.025091e-08	-4.259293e+01	-6.716824e+02
2.900000e-07	-6.006010e-09	-1.020743e-08	-4.210431e+01	-6.685884e+02
3.000000e-07	-5.934106e-09	-1.016856e-08	-4.160024e+01	-6.653932e+02
3.100000e-07	-5.859911e-09	-1.009410e-08	-4.108011e+01	-6.621603e+02
3.200000e-07	-5.783405e-09	-1.006247e-08	-4.054377e+01	-6.588888e+02
3.300000e-07	-5.704598e-09	-1.001763e-08	-3.999131e+01	-6.555162e+02
3.400000e-07	-5.623587e-09	-9.946803e-09	-3.942340e+01	-6.519614e+02
3.500000e-07	-5.540605e-09	-9.891529e-09	-3.884166e+01	-6.481729e+02
3.600000e-07	-5.455835e-09	-9.820608e-09	-3.824739e+01	-6.441525e+02
3.700000e-07	-5.369319e-09	-9.769492e-09	-3.764088e+01	-6.399428e+02
3.800000e-07	-5.280950e-09	-9.706194e-09	-3.702138e+01	-6.355937e+02
3.900000e-07	-5.190629e-09	-9.636165e-09	-3.638820e+01	-6.311335e+02
4.000000e-07	-5.098396e-09	-9.558853e-09	-3.574161e+01	-6.265586e+02
4.100000e-07	-5.004401e-09	-9.488994e-09	-3.508267e+01	-6.218419e+02
4.200000e-07	-4.908689e-09	-9.424655e-09	-3.441170e+01	-6.169474e+02
4.300000e-07	-4.811157e-09	-9.344394e-09	-3.372797e+01	-6.118403e+02
4.400000e-07	-4.711795e-09	-9.257917e-09	-3.303140e+01	-6.064916e+02
4.500000e-07	-4.610707e-09	-9.163342e-09	-3.232273e+01	-6.008840e+02
4.600000e-07	-4.508024e-09	-9.077935e-09	-3.160289e+01	-5.950195e+02
4.700000e-07	-4.403781e-09	-8.990127e-09	-3.087211e+01	-5.889244e+02
4.800000e-07	-4.297977e-09	-8.896141e-09	-3.013039e+01	-5.826408e+02
4.900000e-07	-4.190582e-09	-8.797670e-09	-2.937751e+01	-5.762031e+02
5.000000e-07	-4.081586e-09	-8.697610e-09	-2.861341e+01	-5.696093e+02
5.100000e-07	-3.971159e-09	-8.596499e-09	-2.783928e+01	-5.628101e+02
5.200000e-07	-3.859366e-09	-8.485918e-09	-2.705557e+01	-5.557263e+02
5.300000e-07	-3.746127e-09	-8.364915e-09	-2.626172e+01	-5.482896e+02
5.400000e-07	-3.631386e-09	-8.238549e-09	-2.545735e+01	-5.404824e+02
5.500000e-07	-3.515140e-09	-8.118358e-09	-2.464243e+01	-5.323469e+02
5.600000e-07	-3.397543e-09	-7.997707e-09	-2.381803e+01	-5.239557e+02
5.700000e-07	-3.278753e-09	-7.867097e-09	-2.298527e+01	-5.153590e+02
5.800000e-07	-3.158780e-09	-7.726905e-09	-2.214421e+01	-5.065451e+02
5.900000e-07	-3.037679e-09	-7.584764e-09	-2.129526e+01	-4.974400e+02
6.000000e-07	-2.915540e-09	-7.441184e-09	-2.043902e+01	-4.879481e+02
6.100000e-07	-2.792338e-09	-7.290186e-09	-1.957533e+01	-4.780070e+02
6.200000e-07	-2.668033e-09	-7.129485e-09	-1.870391e+01	-4.676190e+02
6.300000e-07	-2.542745e-09	-6.963524e-09	-1.782559e+01	-4.568397e+02
6.400000e-07	-2.416668e-09	-6.797413e-09	-1.694174e+01	-4.457310e+02
6.500000e-07	-2.289841e-09	-6.626678e-09	-1.605264e+01	-4.343126e+02
6.600000e-07	-2.162172e-09	-6.444048e-09	-1.515763e+01	-4.225442e+02
6.700000e-07	-2.033655e-09	-6.250623e-09	-1.425668e+01	-4.103468e+02
6.800000e-07	-1.904396e-09	-6.052916e-09	-1.335053e+01	-3.976478e+02
6.900000e-07	-1.774492e-09	-5.852654e-09	-1.243986e+01	-3.844155e+02
7.000000e-07	-1.643968e-09	-5.646797e-09	-1.152484e+01	-3.706626e+02
7.100000e-07	-1.512818e-09	-5.430201e-09	-1.060543e+01	-3.564185e+02
7.200000e-07	-1.381086e-09	-5.203684e-09	-9.681946e+00	-3.416927e+02
7.300000e-07	-1.248836e-09	-4.970838e-09	-8.754822e+00	-3.264549e+02
7.400000e-07	-1.116117e-09	-4.730755e-09	-7.824411e+00	-3.106422e+02
7.500000e-07	-9.829827e-10	-4.478021e-09	-6.891091e+00	-2.941850e+02
7.600000e-07	-8.495136e-10	-4.212493e-09	-5.955422e+00	-2.770311e+02
7.700000e-07	-7.158136e-10	-3.938430e-09	-5.018134e+00	-2.591527e+02
7.800000e-07	-5.819438e-10	-3.655924e-09	-4.079656e+00	-2.405360e+02
7.900000e-07	-4.479247e-10	-3.363242e-09	-3.140132e+00	-2.211648e+02
8.000000e-07	-3.137716e-10	-3.055633e-09	-2.199669e+00	-2.010102e+02
8.100000e-07	-1.795141e-10	-2.732773e-09	-1.258473e+00	-1.800320e+02
8.200000e-07	-4.520226e-11	-2.397440e-09	-3.168978e-01	-1.581849e+02
8.300000e-07	8.912717e-11	-2.050022e-09	6.248008e-01	-1.354234e+02
8.400000e-07	2.234334e-10	-1.687272e-09	1.566337e+00	-1.117019e+02
8.500000e-07	3.576578e-10	-1.306803e-09	2.507300e+00	-8.697538e+01
8.600000e-07	4.917528e-10	-9.107799e-10	3.447356e+00	-6.120847e+01
8.700000e-07	6.256922e-10	-5.010985e-10	4.386321e+00	-3.439334e+01
8.800000e-07	7.594611e-10	-7.840614e-11	5.324093e+00	-6.569964e+00
8.900000e-07	8.930221e-10	3.593701e-10	6.260406e+00	2.216246e+01
9.000000e-07	1.026301e-09	8.110971e-10	7.194745e+00	5.164836e+01
9.100000e-07	1.159218e-09	1.269400e-09	8.126543e+00	8.168930e+01
